maintanance_job_code,eo_code,maintanance_category_id,maintanance_name,maint_interval,downtime,man_hours,tr_service_interval
100000062379_7,100000062379,to12000,ТО-12000,120000.0,13.9,20.85,
100000065514_25,100000065514,to12000,ТО-12000,120000.0,17.8,26.7,
100000008673_9,100000008673,tr,ТР,120000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,120000.0,20.0,30.0,
100000084396_38,100000084396,to8000,ТО9-8000,120000.0,23.0,34.5,
sl_730_1_56,sl_730_1,to8000,ТО9-8000,120000.0,23.0,34.5,
100000084396_45,100000084396,lining_full,СВп (полная футеровка),120000.0,48.0,72.0,
sl_730_1_63,sl_730_1,lining_full,СВп (полная футеровка),120000.0,48.0,72.0,
100000008673_12,100000008673,overhaul_total,КР,120000.0,600.0,900.0,
100000062379_12,100000062379,overhaul_total,КР,120000.0,600.0,900.0,
100000065514_27,100000065514,overhaul_total,КР,120000.0,600.0,900.0,
100000084396_30,100000084396,to250,ТО1-250,120250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,120250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,120250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,120250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,120500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,120500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,120500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,120500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,120500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,120500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,120500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,120750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,120750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,120750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,120750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,121000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,121000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,121000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,121000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,121000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,121000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,121000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,121250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,121250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,121250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,121250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,121500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,121500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,121500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,121500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,121500.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,121500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,121500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,121750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,121750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,121750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,121750.0,20.0,30.0,
100000008673_4,100000008673,to2000,ТО-2000,122000.0,7.7,11.55,
100000062379_4,100000062379,to2000,ТО-2000,122000.0,7.7,11.55,
100000065514_22,100000065514,to2000,ТО-2000,122000.0,9.4,14.1,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),122000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),122000.0,12.0,18.0,
100000084396_34,100000084396,to2000,ТО5-2000,122000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,122000.0,14.0,21.0,
100000008673_9,100000008673,tr,ТР,122000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,122000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,122250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,122250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,122250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,122250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,122500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,122500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,122500.0,5.0,7.5,
100000084396_35,100000084396,to2500,ТО6-2500,122500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,122500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,122500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,122500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,122750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,122750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,122750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,122750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,123000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,123000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,123000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,123000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,123000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,123000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,123000.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,123000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,123000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,123250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,123250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,123250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,123250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,123500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,123500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,123500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,123500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,123500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,123500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,123500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,123750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,123750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,123750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,123750.0,20.0,30.0,
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,124000.0,10.0,15.0,
100000008673_10,100000008673,tr_suppl_systems,Трдоп.сист.,124000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,124000.0,10.0,15.0,
100000062379_10,100000062379,tr_suppl_systems,Трдоп.сист.,124000.0,10.0,15.0,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),124000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),124000.0,12.0,18.0,
100000008673_5,100000008673,to4000,ТО-4000,124000.0,12.9,19.35,
100000062379_5,100000062379,to4000,ТО-4000,124000.0,12.9,19.35,
100000065514_23,100000065514,to4000,ТО-4000,124000.0,16.8,25.2,
100000084396_36,100000084396,to4000,ТО7-4000,124000.0,19.5,29.25,
sl_730_1_54,sl_730_1,to4000,ТО7-4000,124000.0,19.5,29.25,
100000008673_9,100000008673,tr,ТР,124000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,124000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,124250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,124250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,124250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,124250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,124500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,124500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,124500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,124500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,124500.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,124500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,124500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,124750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,124750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,124750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,124750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,125000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,125000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,125000.0,6.6,9.9,
100000008673_9,100000008673,tr,ТР,125000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,125000.0,20.0,30.0,
100000084396_37,100000084396,to5000,ТО8-5000,125000.0,20.0,30.0,
sl_730_1_55,sl_730_1,to5000,ТО8-5000,125000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,125250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,125250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,125250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,125250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,125500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,125500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,125500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,125500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,125500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,125500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,125500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,125750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,125750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,125750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,125750.0,20.0,30.0,
100000008673_6,100000008673,to6000,ТО-6000,126000.0,8.8,13.2,
100000062379_6,100000062379,to6000,ТО-6000,126000.0,8.8,13.2,
100000065514_24,100000065514,to6000,ТО-6000,126000.0,10.9,16.35,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),126000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),126000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,126000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,126000.0,13.0,19.5,
100000084396_34,100000084396,to2000,ТО5-2000,126000.0,14.0,21.0,
sl_730_1_52,sl_730_1,to2000,ТО5-2000,126000.0,14.0,21.0,
100000008673_9,100000008673,tr,ТР,126000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,126000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,126250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,126250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,126250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,126250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,126500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,126500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,126500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,126500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,126500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,126500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,126500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,126750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,126750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,126750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,126750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,127000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,127000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,127000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,127000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,127000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,127000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,127000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,127250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,127250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,127250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,127250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,127500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,127500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,127500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,127500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,127500.0,13.0,19.5,
100000084396_35,100000084396,to2500,ТО6-2500,127500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,127500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,127500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,127500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,127750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,127750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,127750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,127750.0,20.0,30.0,
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,128000.0,10.0,15.0,
100000008673_10,100000008673,tr_suppl_systems,Трдоп.сист.,128000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,128000.0,10.0,15.0,
100000062379_10,100000062379,tr_suppl_systems,Трдоп.сист.,128000.0,10.0,15.0,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),128000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),128000.0,12.0,18.0,
100000008673_5,100000008673,to4000,ТО-4000,128000.0,12.9,19.35,
100000062379_5,100000062379,to4000,ТО-4000,128000.0,12.9,19.35,
100000065514_23,100000065514,to4000,ТО-4000,128000.0,16.8,25.2,
100000008673_9,100000008673,tr,ТР,128000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,128000.0,20.0,30.0,
100000084396_38,100000084396,to8000,ТО9-8000,128000.0,23.0,34.5,
sl_730_1_56,sl_730_1,to8000,ТО9-8000,128000.0,23.0,34.5,
100000084396_30,100000084396,to250,ТО1-250,128250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,128250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,128250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,128250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,128500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,128500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,128500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,128500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,128500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,128500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,128500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,128750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,128750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,128750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,128750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,129000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,129000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,129000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,129000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,129000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,129000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,129000.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,129000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,129000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,129250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,129250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,129250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,129250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,129500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,129500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,129500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,129500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,129500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,129500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,129500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,129750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,129750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,129750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,129750.0,20.0,30.0,
100000065514_22,100000065514,to2000,ТО-2000,130000.0,9.4,14.1,
100000008673_9,100000008673,tr,ТР,130000.0,20.0,30.0,
100000008673_13,100000008673,tyre_repl,Замена колес (6 шт),130000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,130000.0,20.0,30.0,
100000062379_13,100000062379,tyre_repl,Замена колес (6 шт),130000.0,20.0,30.0,
100000065514_28,100000065514,tyre_repl,Замена колес (6 шт),130000.0,20.0,30.0,
100000084396_45,100000084396,lining_full,СВп (полная футеровка),130000.0,48.0,72.0,
sl_730_1_63,sl_730_1,lining_full,СВп (полная футеровка),130000.0,48.0,72.0,
100000008673_11,100000008673,tr_middle,Трсред,130000.0,282.0,423.0,
100000062379_11,100000062379,tr_middle,Трсред,130000.0,282.0,423.0,
100000065514_26,100000065514,tr_middle,Трсред,130000.0,283.0,424.5,
100000084396_30,100000084396,to250,ТО1-250,130250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,130250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,130250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,130250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,130500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,130500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,130500.0,5.0,7.5,
100000084396_33,100000084396,to1500,ТО4-1500,130500.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,130500.0,13.0,19.5,
100000008673_9,100000008673,tr,ТР,130500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,130500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,130750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,130750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,130750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,130750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,131000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,131000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,131000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,131000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,131000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,131000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,131000.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,131250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,131250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,131250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,131250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,131500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,131500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,131500.0,5.0,7.5,
100000084396_31,100000084396,to500,ТО2-500,131500.0,11.0,16.5,
sl_730_1_49,sl_730_1,to500,ТО2-500,131500.0,11.0,16.5,
100000008673_9,100000008673,tr,ТР,131500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,131500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,131750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,131750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,131750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,131750.0,20.0,30.0,
100000008673_8,100000008673,to_suppl_systems,ТО доп систем,132000.0,10.0,15.0,
100000008673_10,100000008673,tr_suppl_systems,Трдоп.сист.,132000.0,10.0,15.0,
100000062379_8,100000062379,to_suppl_systems,ТО доп систем,132000.0,10.0,15.0,
100000062379_10,100000062379,tr_suppl_systems,Трдоп.сист.,132000.0,10.0,15.0,
100000084396_44,100000084396,lining_partitial,СВч (частичная футеровка),132000.0,12.0,18.0,
sl_730_1_62,sl_730_1,lining_partitial,СВч (частичная футеровка),132000.0,12.0,18.0,
100000084396_33,100000084396,to1500,ТО4-1500,132000.0,13.0,19.5,
sl_730_1_51,sl_730_1,to1500,ТО4-1500,132000.0,13.0,19.5,
100000008673_7,100000008673,to12000,ТО-12000,132000.0,13.9,20.85,
100000062379_7,100000062379,to12000,ТО-12000,132000.0,13.9,20.85,
100000065514_25,100000065514,to12000,ТО-12000,132000.0,17.8,26.7,
100000084396_36,100000084396,to4000,ТО7-4000,132000.0,19.5,29.25,
sl_730_1_54,sl_730_1,to4000,ТО7-4000,132000.0,19.5,29.25,
100000008673_9,100000008673,tr,ТР,132000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,132000.0,20.0,30.0,
100000084396_46,100000084396,overhaul_total,КР,132000.0,650.0,975.0,
sl_730_1_64,sl_730_1,overhaul_total,КР,132000.0,650.0,975.0,
100000084396_30,100000084396,to250,ТО1-250,132250.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,132250.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,132250.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,132250.0,20.0,30.0,
100000008673_2,100000008673,to500,ТО-500,132500.0,4.5,6.75,
100000062379_2,100000062379,to500,ТО-500,132500.0,4.5,6.75,
100000065514_20,100000065514,to500,ТО-500,132500.0,5.0,7.5,
100000084396_35,100000084396,to2500,ТО6-2500,132500.0,19.0,28.5,
sl_730_1_53,sl_730_1,to2500,ТО6-2500,132500.0,19.0,28.5,
100000008673_9,100000008673,tr,ТР,132500.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,132500.0,20.0,30.0,
100000084396_30,100000084396,to250,ТО1-250,132750.0,1.2,1.8,
sl_730_1_48,sl_730_1,to250,ТО1-250,132750.0,1.2,1.8,
100000008673_9,100000008673,tr,ТР,132750.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,132750.0,20.0,30.0,
100000008673_3,100000008673,to1000,ТО-1000,133000.0,5.5,8.25,
100000062379_3,100000062379,to1000,ТО-1000,133000.0,5.5,8.25,
100000065514_21,100000065514,to1000,ТО-1000,133000.0,6.6,9.9,
100000084396_32,100000084396,to1000,ТО3-1000,133000.0,12.0,18.0,
sl_730_1_50,sl_730_1,to1000,ТО3-1000,133000.0,12.0,18.0,
100000008673_9,100000008673,tr,ТР,133000.0,20.0,30.0,
100000062379_9,100000062379,tr,ТР,133000.0,20.0,30.0,
