Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,11,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381687,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,29.11.2022,15:00:00,30.11.2022,11:00:00,29.11.2022,15:00:00,30.11.2022,11:00:00,31.03.2021,13:32:03,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,12,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381688,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,23.12.2022,19:00:00,24.12.2022,15:00:00,23.12.2022,19:00:00,24.12.2022,15:00:00,31.03.2021,13:32:09,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,1,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100380637,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ МЕС  УТВМ ГИП  ПТОМ ПЗТГ СГГС,22.02.2022,15:00:00,23.02.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:05,,0:00:00,,STEPANOVAV3,31.03.2021,BOKOVIKOVVO,23.01.2022,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,2,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100380638,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,14.03.2022,15:00:00,15.03.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:13,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,3,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100380639,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,03.04.2022,19:00:00,04.04.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:18,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,4,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381680,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,26.04.2022,15:00:00,27.04.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:24,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,5,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381681,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,19.05.2022,15:00:00,20.05.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:30,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,6,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381682,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,11.06.2022,19:00:00,12.06.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:35,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,7,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381683,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,04.07.2022,15:00:00,05.07.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:41,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,8,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381684,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,19.08.2022,15:00:00,20.08.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:47,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,9,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381685,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,11.09.2022,19:00:00,12.09.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:52,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,10,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381686,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,04.10.2022,15:00:00,05.10.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:31:58,,0:00:00,,STEPANOVAV3,31.03.2021,LITMANDA,24.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,11,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381687,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,29.11.2022,15:00:00,30.11.2022,11:00:00,,0:00:00,,0:00:00,31.03.2021,13:32:03,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD05,Самосвал №1613,1,100000008670,,,,100000008670,Самосвал карьерный HD785-7 №1613,100000061176,ТР Самосвал HD785-7 №1613,163677,ТР Самосвал HD785-7 №1613,12,ТР,Текущий ремонт,1-2029,A,O0000143,ТР,Текущий ремонт,3-средний,30,APP1,1100381688,ТР Самосвал HD785-7 №1613,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,23.12.2022,19:00:00,24.12.2022,15:00:00,,0:00:00,,0:00:00,31.03.2021,13:32:09,,0:00:00,,STEPANOVAV3,31.03.2021,AZAROVAV,09.12.2021,0,40,20,0,0,0,1,1,,20,0,20,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200061029,ТР отопителя салона,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,01.09.2022,7:00:00,01.09.2022,17:00:00,01.09.2022,7:00:00,01.09.2022,17:00:00,29.08.2021,16:18:13,,0:00:00,,ZHARKOVMM,29.08.2021,AZAROVAV,09.12.2021,0,20,10,0,"68 192,40",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080442,Доведение тех.жидкости до уровня,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,01.01.2022,5:12:00,01.01.2022,5:12:00,,0:00:00,,0:00:00,01.01.2022,5:09:10,01.01.2022,5:37:05,,MEKHEDOVNV,02.01.2022,MEKHEDOVNV,04.01.2022,0,"0,5","0,5","0,5","1 704,81","1 704,81",0,,,"0,01",0,0,"0,47",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080437,Замена насоса тормозной системы,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,02.01.2022,11:21:00,02.01.2022,11:21:00,,0:00:00,,0:00:00,02.01.2022,11:20:53,02.01.2022,14:57:41,,MEKHEDOVNV,03.01.2022,MEKHEDOVNV,04.01.2022,0,"3,6","3,6","3,6","12 274,63","12 274,63",0,,,"0,01",0,0,"3,61",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080441,Замена РВД на оборотный,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,02.01.2022,0:53:00,02.01.2022,0:53:00,,0:00:00,,0:00:00,02.01.2022,0:52:01,02.01.2022,2:21:38,,MEKHEDOVNV,02.01.2022,MEKHEDOVNV,04.01.2022,0,"1,5","1,5","1,5","5 114,43","5 114,43",0,,,"0,01",0,0,"1,49",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080564,Низкий уровень масла в ДВС,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,04.01.2022,4:01:00,04.01.2022,4:01:00,,0:00:00,,0:00:00,,0:00:00,,0:00:00,,MEKHEDOVNV,04.01.2022,MEKHEDOVNV,04.01.2022,0,"0,4","0,4","0,4","1 363,85","1 363,85",0,,,"0,01",0,0,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200080852,Замена РВД на оборотный,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,06.01.2022,16:55:00,06.01.2022,16:55:00,,0:00:00,,0:00:00,06.01.2022,16:53:50,06.01.2022,17:31:35,,MEKHEDOVNV,07.01.2022,MEKHEDOVNV,12.01.2022,0,"0,6","0,6","0,6","2 045,77","2 045,77",0,,,"0,01",0,0,"0,63",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200081246,Замена клапана тормозной системы на обор,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,09.01.2022,8:29:00,09.01.2022,8:29:00,,0:00:00,,0:00:00,09.01.2022,8:28:11,09.01.2022,10:20:50,,ZHARKOVMM,10.01.2022,MEKHEDOVNV,12.01.2022,0,"1,9","1,9","1,9","6 478,28","6 478,28",0,,,"0,01",0,0,"1,88",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082086,Замена колеса на оборотное,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,СГГС,17.01.2022,7:18:00,17.01.2022,7:18:00,,0:00:00,,0:00:00,17.01.2022,7:17:36,17.01.2022,12:16:12,,MEKHEDOVNV,17.01.2022,MEKHEDOVNV,20.01.2022,0,15,5,15,"51 144,30","51 144,30",0,,,"0,01",0,0,"4,98",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082425,Доведение давление в зад.подв.до нормы,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,20.01.2022,8:05:00,20.01.2022,8:05:00,,0:00:00,,0:00:00,20.01.2022,8:04:43,20.01.2022,10:28:03,,MEKHEDOVNV,20.01.2022,MEKHEDOVNV,23.01.2022,0,"2,4","2,4","2,4","8 183,09","8 183,09",0,,,"0,01",0,0,"2,39",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082424,Доведение давления азота в гидроаккумул.,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,20.01.2022,12:50:00,20.01.2022,12:50:00,,0:00:00,,0:00:00,20.01.2022,12:49:18,20.01.2022,13:59:43,,MEKHEDOVNV,20.01.2022,MEKHEDOVNV,23.01.2022,0,"1,2","1,2","1,2","4 091,54","4 091,54",0,,,"0,01",0,0,"1,17",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082640,Ремонт жгута электропроводов,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,21.01.2022,23:32:00,21.01.2022,23:32:00,,0:00:00,,0:00:00,21.01.2022,23:31:12,22.01.2022,0:24:56,,MEKHEDOVNV,22.01.2022,MEKHEDOVNV,23.01.2022,0,"0,9","0,9","0,9","3 068,66","3 068,66",0,,,"0,01",0,0,"0,9",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200082759,Замена колеса на оборотное,ПДТВ ПКАЛ ПРВВ ТЗКР ДМНП KKMP JBFI,ПРНТ СГГС,23.01.2022,20:16:00,23.01.2022,20:16:00,,0:00:00,,0:00:00,23.01.2022,20:15:05,23.01.2022,22:17:53,,ZHARKOVMM,24.01.2022,MEKHEDOVNV,26.01.2022,0,"6,1",2,"6,1","20 798,68","20 798,68",0,,,"0,01",0,0,"2,05",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083456,Замена 2-х гидроаккумуляторов на оборот.,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,26.01.2022,7:16:00,26.01.2022,7:16:36,,0:00:00,,0:00:00,26.01.2022,7:15:37,26.01.2022,20:28:42,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,"13,2","13,2",0,"45 006,98",0,0,,,"0,01",0,"0,01","13,22",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ОЖД,ожидание ремонта,,,,,,,30,AVS1,1200083733,Замена РВД на оборотный,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,28.01.2022,0:56:46,28.01.2022,1:00:00,,0:00:00,,0:00:00,28.01.2022,0:56:46,28.01.2022,2:19:47,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,0,0,0,0,0,0,,,"0,01",0,"0,05","1,38",,
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ОЖД,ожидание ремонта,,,,,,,30,AVS1,1200083734,Замена энергоаккумулятора на оборотный,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,28.01.2022,4:26:53,28.01.2022,4:27:00,,0:00:00,,0:00:00,28.01.2022,4:26:53,28.01.2022,6:58:48,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,0,0,0,0,0,0,,,"0,01",0,0,"2,53",,
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083733,Замена РВД на оборотный,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,28.01.2022,1:00:00,28.01.2022,1:00:36,,0:00:00,,0:00:00,28.01.2022,0:56:46,28.01.2022,2:19:47,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,"1,4","1,4",0,"4 773,47",0,0,,,"0,01",0,"0,01","1,38",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200083734,Замена энергоаккумулятора на оборотный,ОТКР ПКАЛ ДМНП KKMP,ССПЛ,28.01.2022,4:27:00,28.01.2022,4:27:36,,0:00:00,,0:00:00,28.01.2022,4:26:53,28.01.2022,6:58:48,,MEKHEDOVNV,28.01.2022,ZHARKOVMM,28.01.2022,0,"2,5","2,5",0,"8 524,05",0,0,,,"0,01",0,"0,01","2,53",LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
1,,Нет,03-CTT-KD06,Самосвал №1614,1,100000008671,,,,100000008671,Самосвал карьерный HD785-7 №1614,,,,,0,ТР,Текущий ремонт,,E,,,,,30,AVS1,1200061029,ТР отопителя салона,ОТКР ПКАЛ ДМНП KKMP,ГОД  УТВГ ГИП  СГГС,01.09.2022,7:00:00,01.09.2022,17:00:00,,0:00:00,,0:00:00,29.08.2021,16:18:13,,0:00:00,,ZHARKOVMM,29.08.2021,AZAROVAV,09.12.2021,0,20,10,0,"68 192,40",0,1,1,,10,0,10,0,LT-1200-2022-2-014-02,ЦЗ Транспортировка (Мех OPEX)
