,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_month_name,basis_start_date,basis_start_month_year,basis_start_monthname_year,order_system_status,ТЗКР; Технически закрыто,ПДТВ; Подтверждено,ПКАЛ; ПредвКалькуляция проведена,ПРВВ; Правило расчета введено,ДМНП; ДоступностьМтрл не проверена,KKMP; Без компонентов материала,JBFI; Задача завершена,ЗАКР; Закрыто,МТКУ; Метка удаления,НЕВЫ; Не выполнено,ДВМА; Движение материала произошло,ПЕЧТ; Напечатано,MOBI; Данные на мобильном устройстве,ЧПДТ; Частично подтверждено,ЧПЕЧ; Частично напечатано,ОШОЗ; Ошибка при определении затрат,ОТКР; Открыто,ДЕБЛ; Деблокировано,СРНА; Сроки не актуальны,iw39,Вид заказа Описание,Вид_заказа,count
1531,1100381346,2022-05-26,5/27/2022,1200,100,7100382354,APP1,ТР,"10,00","10,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1630,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1532,1100359034,2022-05-26,5/26/2022,1200,200,7100361453,APP1,ТО,"7,00","7,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) ДЭВ-814,100000009349,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1533,1100359120,2022-05-26,5/26/2022,1200,200,7100361386,APP1,ТО,"2,50","2,50",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) Д-31 К 026,100000009372,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1534,1100359377,2022-05-26,5/26/2022,1200,100,7100361623,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000008668,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-014-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1535,1100359058,2022-05-26,5/26/2022,1200,200,7100361437,APP1,ТО,"8,30","8,30",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) ДЭ-818 К 023,100000009712,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1536,1100359017,2022-05-26,5/26/2022,1200,200,7100361392,APP1,ТО,"2,10","2,10",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) Д-12,100000009356,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1537,1100359088,2022-05-26,5/26/2022,1200,200,7100361374,APP1,ТО,"2,50","2,50",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели асинхронные,(ТО) Д-31,100000009357,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1538,1100364225,2022-05-26,5/26/2022,1200,100,7100365787,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000071921,03-CTT-KM10,Самосвал №1630,LT-1200-2022-2-014-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1539,1100368795,2022-05-26,5/26/2022,1200,100,7100370920,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-1 БелАЗ 7547 №1 СЛ,100000068227,03-KON-OBSL-OB02, БелАЗ-7547 №2441,LT-1200-2022-4-024-02,2022,5,май,2022-05-26,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1540,1100359117,2022-05-27,5/27/2022,1200,200,7100361409,APP1,ТО,"5,00","5,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Двигатели постоянного тока,(ТО) ДЭ-812,100000009711,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,5,май,2022-05-27,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1541,1100357715,2022-05-27,5/27/2022,1200,200,7100360390,APP1,ТО,"1,50","1,50",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Техническое обслуживание,100000009596,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,,2022,5,май,2022-05-27,5_2022,май_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1542,1100360074,2022-05-27,5/28/2022,1200,100,7100362513,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,5,май,2022-05-27,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1543,1100358001,2022-05-28,5/28/2022,1200,200,7100360426,APP1,ТР,"4,00","4,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Текущий ремонт,100000009714,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,,2022,5,май,2022-05-28,5_2022,май_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1544,1100381281,2022-05-28,5/29/2022,1200,100,7100381769,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1623,100000006410,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-014-02,2022,5,май,2022-05-28,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1545,1100360262,2022-05-28,5/28/2022,1200,100,7100362411,APP1,ТО3,"14,00","14,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 3,100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,2022,5,май,2022-05-28,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1546,1100381273,2022-05-28,5/28/2022,1200,100,7100382321,APP1,ТР,"10,00","10,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1627,100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,2022,5,май,2022-05-28,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1547,1100360754,2022-05-28,5/28/2022,1200,100,7100362950,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000006410,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-014-02,2022,5,май,2022-05-28,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1548,1100354106,2022-05-29,5/29/2022,1200,100,7100357100,APP1,ТО1,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы электрические,Техническое обслуживание 1,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,5,май,2022-05-29,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1549,1100361081,2022-05-29,5/29/2022,1200,100,7100363240,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 1,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,5,май,2022-05-29,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1550,1800005317,2022-05-30,5/31/2022,1200,100,,ATU1,ПТР,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВП ГИП МТРЦ ТКБЕ,,Экскаваторы электрические,Канаты WK 20,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,5,май,2022-05-30,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,Технический заказ ТОРО,ATU1; Технический заказ ТОРО,1
1551,1100354553,2022-05-30,6/1/2022,1200,100,7100357127,APP1,ТО1,"48,00","48,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 1,100000009136,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-010-02,2022,5,май,2022-05-30,5_2022,май_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1552,1100360715,2022-05-31,6/1/2022,1200,100,7100363069,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000022894,03-RUD-EKSK-VOBR-EX07,Экскаватор №1209,LT-1200-2022-4-024-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1553,1100360289,2022-05-31,5/31/2022,1200,100,7100362435,APP1,ТО3,"14,00","14,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 3,100000022744,03-CTT-KM08,Самосвал №1628,LT-1200-2022-2-014-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1554,1100381178,2022-05-31,5/31/2022,1200,100,7100382246,APP1,ТР,"10,00","10,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1628,100000022744,03-CTT-KM08,Самосвал №1628,LT-1200-2022-2-014-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1555,1100368873,2022-05-31,5/31/2022,1200,100,7100370998,APP1,ТО2,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,(ТО2) БелАЗ 7451 СЛ №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1556,1100359654,2022-05-31,5/31/2022,1200,100,7100361904,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008669,03-CTT-KD04,Самосвал №1612,LT-1200-2022-2-014-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1557,1100360952,2022-05-31,5/31/2022,1200,100,7100363098,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 1,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,5,май,2022-05-31,5_2022,май_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1558,1100361171,2022-06-01,6/2/2022,1200,100,7100363335,APP1,ТО4,"36,00","36,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 4,100000021364,03-CTT-KM05,Самосвал №1625,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1559,1100368794,2022-06-01,6/1/2022,1200,100,7100370919,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-1 БелАЗ 7451 СЛ №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1560,1100368992,2022-06-01,6/4/2022,1200,100,7100371208,APP1,ТР,"72,00","72,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР ходовой части БелАЗ 7547 №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1561,1100381247,2022-06-01,6/2/2022,1200,100,7100382257,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1622,100000006409,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1562,1100360782,2022-06-01,6/1/2022,1200,100,7100362928,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000006409,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1563,1100354085,2022-06-01,6/1/2022,1200,100,7100356800,APP1,ТО1,"12,00","12,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 1,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,6,июнь,2022-06-01,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1564,1100381259,2022-06-02,6/3/2022,1200,100,7100382279,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1625,100000021364,03-CTT-KM05,Самосвал №1625,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-02,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1565,1100357503,2022-06-03,6/3/2022,1200,200,7100359930,APP1,ТР,"10,00","10,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,ТР Электродвигатель АИР80S4,100000009709,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-03,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1566,1100368933,2022-06-03,6/3/2022,1200,100,7100371058,APP1,ТО2,"8,00","8,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-2 БелАЗ 7451 СЛ №4,100000068230,03-KON-OBSL-OB05, БелАЗ-7547 №2444,LT-1200-2022-4-024-02,2022,6,июнь,2022-06-03,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1567,1100360168,2022-06-03,6/3/2022,1200,100,7100362344,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000022744,03-CTT-KM08,Самосвал №1628,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-03,6_2022,июнь_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1568,1100361992,2022-06-03,6/4/2022,1200,100,7100364147,APP1,ЗМН,"27,00","27,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ОШОЗ ДМНП,ПЛАН ГОД МТРЦ,СОЗА ЗКПР МТКУ,Самосвалы карьерные,Замена кузова,100000022744,03-CTT-KM08,Самосвал №1628,LT-1200-2022-2-014-02,2022,6,июнь,2022-06-03,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ОШОЗ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1569,1100357630,2022-06-04,6/4/2022,1200,200,7100360057,APP1,ТР,"4,90","4,90",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели постоянного тока,Текущий ремонт,100000009356,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-04,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1570,1100357636,2022-06-04,6/4/2022,1200,200,7100360063,APP1,ТО,"2,40","2,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели постоянного тока,Техническое обслуживание,100000009711,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-04,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1571,1100357648,2022-06-04,6/4/2022,1200,200,7100360075,APP1,ТО,"2,40","2,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели постоянного тока,Техническое обслуживание,100000009712,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-04,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1572,1100357526,2022-06-04,6/4/2022,1200,200,7100359953,APP1,ТО,"2,40","2,40",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОРА ЗКПР,Двигатели постоянного тока,Техническое обслуживание,100000009347,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-04,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
1573,1100357475,2022-06-04,6/4/2022,1200,200,7100359922,APP1,ТР,"2,50","2,50",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,Текущий ремонт,100000009366,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-009-02,2022,6,июнь,2022-06-04,6_2022,июнь_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39,ТОРО по ППР,APP1; ТОРО по ППР,1
