Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО
1200,100,7940393639,AETG,ЕТО,"0,33",1/29/2022,1/29/2022,1600129313,1/29/2022,18:30:00,1/22/2022,11411627,2,30,,1200,1/22/2022,,,,00:00:00,"0,00","0,00","0,00",1/29/2022,18:49:48,18:49:48,,,1/29/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/29/2022,OR001600129313,905 389,100,1,ЕО,2568,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,23914,300000001861,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","0,33",,,12000428,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ЕТО 2 смена HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,Медведев Валентин Александрович,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7940393616,AETG,ЕТО,"0,33",1/30/2022,1/30/2022,1600129301,1/30/2022,06:30:00,1/22/2022,11411627,2,30,,1200,1/22/2022,,,,00:00:00,"0,00","0,00","0,00",1/30/2022,06:49:48,06:49:48,,,1/30/2022,00:00:00,06:30:00,06:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/30/2022,OR001600129301,905 376,100,1,ЕО,2568,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,23913,300000001861,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","0,33",,,12000894,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ЕТО 1 смена HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,Конорюков Андрей Николаевич,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7940393641,AETG,ЕТО,"0,33",1/30/2022,1/30/2022,1600129315,1/30/2022,18:30:00,1/22/2022,11411627,2,30,,1200,1/22/2022,,,,00:00:00,"0,00","0,00","0,00",1/30/2022,18:49:48,18:49:48,,,1/30/2022,00:00:00,18:30:00,18:30:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/30/2022,OR001600129315,905 391,100,1,ЕО,2568,,,,,,,,,,,,,,,1202,"0,00",ЗАПЛ УТВН,,,,,,,RUB,23914,300000001861,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","0,33",,,12000428,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"0,33","0,33","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ЕТО 2 смена HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,Медведев Валентин Александрович,УТВН ЗАПЛ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362297,APP1,ТО1,"6,00",2/13/2022,2/13/2022,1100360118,2/13/2022,09:00:00,1/23/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","202 029,19",2/13/2022,15:00:00,15:00:00,,,2/13/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/20/2022,OR001100360118,457 795,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МЕС  МТРЦ ПЗТГ ПТОМ ТКБЕ*,,,,,,,RUB,36428,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","165 205,31","0,00","165 205,31","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП МЕС УТВМ ГИП ПТОМ МТРЦ ТКБЕ ПЗТГ,"202 029,19","0,00","36 823,88","0,00","78 108,78","0,00","87 096,53","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382268,APP1,ТР,"10,00",2/14/2022,2/14/2022,1100381270,2/14/2022,09:00:00,1/23/2022,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",2/14/2022,19:00:00,19:00:00,1200,,2/14/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/30/2022,OR001100381270,500 111,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МЕС  ПЗТГ ПТОМ УТВГ УТВМ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ МЕС УТВМ ГИП ПТОМ ПЗТГ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382269,APP1,ТР,"10,00",3/5/2022,3/5/2022,1100381271,3/5/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",3/5/2022,19:00:00,19:00:00,1200,,2/21/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/1/2022,OR001100381271,500 112,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362417,APP1,ТО4,"36,00",3/5/2022,3/6/2022,1100360268,3/5/2022,09:00:00,12/24/2021,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","1 175 156,93",3/6/2022,21:00:00,21:00:00,,,2/22/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,1/31/2022,OR001100360268,457 825,100,1,О5,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,36432,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","769 412,13","0,00","769 412,13","44 082 874,46","0,00","0,00","36,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,3,ОТКР ПКАЛ ДМНП,"36,00","36,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 4,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"1 175 156,93","0,00","405 744,80","0,00","569 531,80","0,00","199 880,33","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362298,APP1,ТО1,"6,00",3/26/2022,3/26/2022,1100360119,3/26/2022,09:00:00,12/24/2021,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","202 029,19",3/26/2022,15:00:00,15:00:00,,,3/14/2022,00:00:00,09:00:00,15:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,2/12/2022,OR001100360119,457 796,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36428,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","165 205,31","0,00","165 205,31","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"202 029,19","0,00","36 823,88","0,00","78 108,78","0,00","87 096,53","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382329,APP1,ТР,"10,00",4/16/2022,4/16/2022,1100381341,4/16/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",4/16/2022,19:00:00,19:00:00,1200,,4/4/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,12/26/2022,OR001100381341,500 122,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362404,APP1,ТО2,"10,00",4/16/2022,4/16/2022,1100360255,4/16/2022,09:00:00,1/11/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","345 532,02",4/16/2022,19:00:00,19:00:00,,,4/16/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,2/23/2022,OR001100360255,457 812,100,1,О2,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВГ УТВП,,,,,,,RUB,36429,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","295 410,62","0,00","295 410,62","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП СРОЧ МТРЦ ТКБЕ,"345 532,02","0,00","50 121,40","0,00","118 632,58","0,00","176 778,04","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382320,APP1,ТР,"10,00",5/7/2022,5/7/2022,1100381272,5/7/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",5/7/2022,19:00:00,19:00:00,1200,,4/25/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/31/2022,OR001100381272,500 113,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362299,APP1,ТО1,"6,00",5/7/2022,5/7/2022,1100360240,5/7/2022,09:00:00,1/11/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","199 901,99",5/7/2022,15:00:00,15:00:00,,,5/7/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/7/2022,OR001100360240,457 797,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36428,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","163 078,11","0,00","163 078,11","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"199 901,99","0,00","36 823,88","0,00","75 981,58","0,00","87 096,53","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382321,APP1,ТР,"10,00",5/28/2022,5/28/2022,1100381273,5/28/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",5/28/2022,19:00:00,19:00:00,1200,,5/16/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/30/2022,OR001100381273,500 114,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362411,APP1,ТО3,"14,00",5/28/2022,5/28/2022,1100360262,5/28/2022,09:00:00,12/24/2021,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","759 777,73",5/28/2022,23:00:00,23:00:00,,,5/16/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/18/2022,OR001100360262,457 819,100,1,О3,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36430,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","687 834,75","0,00","687 834,75","44 082 874,46","0,00","0,00","14,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,2,ОТКР ПКАЛ ДМНП,"14,00","14,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 3,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"759 777,73","0,00","71 942,98","0,00","377 731,28","0,00","310 103,47","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362390,APP1,ТО1,"6,00",6/13/2022,6/13/2022,1100360241,6/13/2022,09:00:00,1/11/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","199 901,99",6/13/2022,15:00:00,15:00:00,,,6/13/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,3/29/2022,OR001100360241,457 798,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36428,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","163 078,11","0,00","163 078,11","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"199 901,99","0,00","36 823,88","0,00","75 981,58","0,00","87 096,53","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382325,APP1,ТР,"10,00",7/4/2022,7/4/2022,1100381277,7/4/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",7/4/2022,19:00:00,19:00:00,1200,,6/22/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,8/28/2022,OR001100381277,500 118,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362405,APP1,ТО2,"10,00",7/4/2022,7/4/2022,1100360256,7/4/2022,09:00:00,1/11/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","345 532,02",7/4/2022,19:00:00,19:00:00,,,7/4/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/10/2022,OR001100360256,457 813,100,1,О2,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36429,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","295 410,62","0,00","295 410,62","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,1,ОТКР ПКАЛ ДМНП,"10,00","10,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 2,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"345 532,02","0,00","50 121,40","0,00","118 632,58","0,00","176 778,04","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100382322,APP1,ТР,"10,00",7/25/2022,7/25/2022,1100381274,7/25/2022,09:00:00,12/24/2021,11411627,2,30,,1200,3/31/2021,,,,00:00:00,"0,00","0,00","0,00",7/25/2022,19:00:00,19:00:00,1200,,7/13/2022,00:00:00,09:00:00,19:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,5/30/2022,OR001100381274,500 115,100,1,ТР,O0000143,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  УТВГ,,,,,,,RUB,163669,100000061158,1200,,,,,,0,E01_01,"0,00","0,00","0,00","0,00","0,00","0,00","44 082 874,46","0,00","0,00","10,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП KKMP,"24,00","24,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,ТР Самосвал HD1500-8 №1627,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ ГИП,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
1200,100,7100362391,APP1,ТО1,"6,00",7/25/2022,7/25/2022,1100360242,7/25/2022,09:00:00,1/11/2022,11411627,2,30,,1200,1/31/2021,,,,00:00:00,"0,00","0,00","199 901,99",7/25/2022,15:00:00,15:00:00,,,7/25/2022,00:00:00,09:00:00,09:00:00,,PP-PC1,,000000,1000,,,,,,,,"0,000",,,4/21/2022,OR001100360242,457 799,100,1,О1,O0000002,,,3,,,,,,,,,,,,1202,"0,00",СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,,,,,,,RUB,36428,100000020481,1200,,,,,,0,E01_01,"0,00","0,00","0,00","163 078,11","0,00","163 078,11","44 082 874,46","0,00","0,00","6,00",,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,"0,00","0,00","0,00",,0,0,ОТКР ПКАЛ ДМНП,"6,00","6,00","0,00","0,00",Самосвал карьерный HD1500-8 №1627,Техническое обслуживание 1,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,"199 901,99","0,00","36 823,88","0,00","75 981,58","0,00","87 096,53","0,00","0,00","0,00",100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,C-VEROGM,1213011320,"0,00","0,00","0,00","0,00"
