ЕО,Дата начала эксплуатации,first_day_of_month_datetime,Год,Месяц,day,age_in_sec,Дата завершения эксплуатации,БЕ,Класс ЕО,Модель ЕО,Наименование ЕО,prev_year,count
100000062390,2013-07-31,2020-01-01,2020,1,1,202608000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2019,1
100000062390,2013-07-31,2021-01-01,2021,1,1,234230400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2020,1
100000062390,2013-07-31,2022-01-01,2022,1,1,265766400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2021,1
100000062390,2013-07-31,2023-01-01,2023,1,1,297302400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2022,1
100000062390,2013-07-31,2024-01-01,2024,1,1,328838400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2023,1
100000062390,2013-07-31,2025-01-01,2025,1,1,360460800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №435,2024,1
100000062391,2013-07-31,2014-01-01,2014,1,1,13305600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2013,1
100000062391,2013-07-31,2015-01-01,2015,1,1,44841600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2014,1
100000062391,2013-07-31,2016-01-01,2016,1,1,76377600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2015,1
100000062391,2013-07-31,2017-01-01,2017,1,1,108000000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2016,1
100000062391,2013-07-31,2018-01-01,2018,1,1,139536000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2017,1
100000062391,2013-07-31,2019-01-01,2019,1,1,171072000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2018,1
100000062391,2013-07-31,2020-01-01,2020,1,1,202608000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2019,1
100000062391,2013-07-31,2021-01-01,2021,1,1,234230400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2020,1
100000062391,2013-07-31,2022-01-01,2022,1,1,265766400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2021,1
100000062391,2013-07-31,2023-01-01,2023,1,1,297302400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2022,1
100000062391,2013-07-31,2024-01-01,2024,1,1,328838400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2023,1
100000062391,2013-07-31,2025-01-01,2025,1,1,360460800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №431,2024,1
100000062392,2013-07-31,2014-01-01,2014,1,1,13305600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2013,1
100000062392,2013-07-31,2015-01-01,2015,1,1,44841600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2014,1
100000062392,2013-07-31,2016-01-01,2016,1,1,76377600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2015,1
100000062392,2013-07-31,2017-01-01,2017,1,1,108000000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2016,1
100000062392,2013-07-31,2018-01-01,2018,1,1,139536000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2017,1
100000062392,2013-07-31,2019-01-01,2019,1,1,171072000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2018,1
100000062392,2013-07-31,2020-01-01,2020,1,1,202608000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2019,1
100000062392,2013-07-31,2021-01-01,2021,1,1,234230400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2020,1
100000062392,2013-07-31,2022-01-01,2022,1,1,265766400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2021,1
100000062392,2013-07-31,2023-01-01,2023,1,1,297302400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2022,1
100000062392,2013-07-31,2024-01-01,2024,1,1,328838400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2023,1
100000062392,2013-07-31,2025-01-01,2025,1,1,360460800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №434,2024,1
100000062393,2013-07-31,2014-01-01,2014,1,1,13305600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2013,1
100000062393,2013-07-31,2015-01-01,2015,1,1,44841600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2014,1
100000062393,2013-07-31,2016-01-01,2016,1,1,76377600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2015,1
100000062393,2013-07-31,2017-01-01,2017,1,1,108000000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2016,1
100000062393,2013-07-31,2018-01-01,2018,1,1,139536000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2017,1
100000062393,2013-07-31,2019-01-01,2019,1,1,171072000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2018,1
100000062393,2013-07-31,2020-01-01,2020,1,1,202608000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2019,1
100000062393,2013-07-31,2021-01-01,2021,1,1,234230400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2020,1
100000062393,2013-07-31,2022-01-01,2022,1,1,265766400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2021,1
100000062393,2013-07-31,2023-01-01,2023,1,1,297302400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2022,1
100000062393,2013-07-31,2024-01-01,2024,1,1,328838400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2023,1
100000062393,2013-07-31,2025-01-01,2025,1,1,360460800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №432,2024,1
100000062394,2013-07-31,2014-01-01,2014,1,1,13305600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2013,1
100000062394,2013-07-31,2015-01-01,2015,1,1,44841600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2014,1
100000062394,2013-07-31,2016-01-01,2016,1,1,76377600.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2015,1
100000062394,2013-07-31,2017-01-01,2017,1,1,108000000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2016,1
100000062394,2013-07-31,2018-01-01,2018,1,1,139536000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2017,1
100000062394,2013-07-31,2019-01-01,2019,1,1,171072000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2018,1
100000062394,2013-07-31,2020-01-01,2020,1,1,202608000.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2019,1
100000062394,2013-07-31,2021-01-01,2021,1,1,234230400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2020,1
100000062394,2013-07-31,2022-01-01,2022,1,1,265766400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2021,1
100000062394,2013-07-31,2023-01-01,2023,1,1,297302400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2022,1
100000062394,2013-07-31,2024-01-01,2024,1,1,328838400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2023,1
100000062394,2013-07-31,2025-01-01,2025,1,1,360460800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №433,2024,1
100000062395,2013-12-31,2014-01-01,2014,1,1,86400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №436,2013,1
100000062395,2013-12-31,2015-01-01,2015,1,1,31622400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №436,2014,1
100000062395,2013-12-31,2016-01-01,2016,1,1,63158400.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №436,2015,1
100000062395,2013-12-31,2017-01-01,2017,1,1,94780800.0,2025-07-01,Олимпиадинский ГОК,Самосвалы карьерные,Самосвалы CAT 785C,Самосвал карьерный 785C №436,2016,1
